prepared_relative_path,split,label,kind,source_dataset,source_path,transform_parameters
train/organic/organic_008__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_03.jpg,
train/organic/organic_008__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_04.jpg,
train/organic/organic_008__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_05.jpg,
train/organic/organic_008__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_06.jpg,
train/organic/organic_008__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_07.jpg,
train/organic/organic_008__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_08.jpg,
train/organic/organic_008__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_008__aug_v2_09.jpg,
train/organic/organic_009.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009.jpg,
train/organic/organic_009__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_01.jpg,
train/organic/organic_009__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_02.jpg,
train/organic/organic_009__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_03.jpg,
train/organic/organic_009__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_04.jpg,
train/organic/organic_009__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_05.jpg,
train/organic/organic_009__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_06.jpg,
train/organic/organic_009__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_07.jpg,
train/organic/organic_009__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_08.jpg,
train/organic/organic_009__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_009__aug_v2_09.jpg,
train/organic/organic_010.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010.jpg,
train/organic/organic_010__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_01.jpg,
train/organic/organic_010__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_02.jpg,
train/organic/organic_010__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_03.jpg,
train/organic/organic_010__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_04.jpg,
train/organic/organic_010__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_05.jpg,
train/organic/organic_010__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_06.jpg,
train/organic/organic_010__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_07.jpg,
train/organic/organic_010__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_08.jpg,
train/organic/organic_010__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_010__aug_v2_09.jpg,
train/organic/organic_011.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011.jpg,
train/organic/organic_011__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_01.jpg,
train/organic/organic_011__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_02.jpg,
train/organic/organic_011__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_03.jpg,
train/organic/organic_011__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_04.jpg,
train/organic/organic_011__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_05.jpg,
train/organic/organic_011__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_06.jpg,
train/organic/organic_011__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_07.jpg,
train/organic/organic_011__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_08.jpg,
train/organic/organic_011__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_011__aug_v2_09.jpg,
train/organic/organic_012.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012.jpg,
train/organic/organic_012__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_01.jpg,
train/organic/organic_012__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_02.jpg,
train/organic/organic_012__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_03.jpg,
train/organic/organic_012__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_04.jpg,
train/organic/organic_012__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_05.jpg,
train/organic/organic_012__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_06.jpg,
train/organic/organic_012__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_07.jpg,
train/organic/organic_012__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_08.jpg,
train/organic/organic_012__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_012__aug_v2_09.jpg,
train/organic/organic_013.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013.jpg,
train/organic/organic_013__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_01.jpg,
train/organic/organic_013__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_02.jpg,
train/organic/organic_013__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_03.jpg,
train/organic/organic_013__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_04.jpg,
train/organic/organic_013__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_05.jpg,
train/organic/organic_013__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_06.jpg,
train/organic/organic_013__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_07.jpg,
train/organic/organic_013__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_08.jpg,
train/organic/organic_013__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_013__aug_v2_09.jpg,
train/organic/organic_014.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014.jpg,
train/organic/organic_014__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_01.jpg,
train/organic/organic_014__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_02.jpg,
train/organic/organic_014__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_03.jpg,
train/organic/organic_014__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_04.jpg,
train/organic/organic_014__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_05.jpg,
train/organic/organic_014__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_06.jpg,
train/organic/organic_014__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_07.jpg,
train/organic/organic_014__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_08.jpg,
train/organic/organic_014__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_014__aug_v2_09.jpg,
train/organic/organic_016.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016.jpg,
train/organic/organic_016__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_01.jpg,
train/organic/organic_016__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_02.jpg,
train/organic/organic_016__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_03.jpg,
train/organic/organic_016__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_04.jpg,
train/organic/organic_016__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_05.jpg,
train/organic/organic_016__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_06.jpg,
train/organic/organic_016__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_07.jpg,
train/organic/organic_016__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_08.jpg,
train/organic/organic_016__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_016__aug_v2_09.jpg,
train/organic/organic_017.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017.jpg,
train/organic/organic_017__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_01.jpg,
train/organic/organic_017__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_02.jpg,
train/organic/organic_017__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_03.jpg,
train/organic/organic_017__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_04.jpg,
train/organic/organic_017__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_05.jpg,
train/organic/organic_017__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_06.jpg,
train/organic/organic_017__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_07.jpg,
train/organic/organic_017__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_08.jpg,
train/organic/organic_017__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_017__aug_v2_09.jpg,
train/organic/organic_018.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018.jpg,
train/organic/organic_018__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_01.jpg,
train/organic/organic_018__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_02.jpg,
train/organic/organic_018__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_03.jpg,
train/organic/organic_018__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_04.jpg,
train/organic/organic_018__aug_v2_05.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_05.jpg,
train/organic/organic_018__aug_v2_06.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_06.jpg,
train/organic/organic_018__aug_v2_07.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_07.jpg,
train/organic/organic_018__aug_v2_08.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_08.jpg,
train/organic/organic_018__aug_v2_09.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_018__aug_v2_09.jpg,
train/organic/organic_019.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_019.jpg,
train/organic/organic_019__aug_v2_01.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_019__aug_v2_01.jpg,
train/organic/organic_019__aug_v2_02.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_019__aug_v2_02.jpg,
train/organic/organic_019__aug_v2_03.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_019__aug_v2_03.jpg,
train/organic/organic_019__aug_v2_04.jpg,train,organic,preserved,v3_prepared,F:\ANHTHU\1-HCMUS\1 - STUDY\0-now\AIOT\PROJECT\CODE\AIOT-SMART-TRASH-BIN\AI\V3\dataset_prepared\train\organic\organic_019__aug_v2_04.jpg,
